site_id,sample_id,cluster,town,type_of_sampling,visit,date_sampling,singleplex,spc,hf183,s_typhi,site_name,flow_speed,depth_of_wastewater_sewage,width_of_wastewater_sewage,deploy_duration,not_recovered,water_quality,calibrate,temp,orp,p_h,do,ec,ssg,tds,sal
AGO179-25,AGO179-25-S4,AGO179,AGOGO,Moore Swab,4,2022-11-09T00:00:00Z,2,23.76,22.28,1,Kwasi Eliyah Blacksmith/Polytank,2,1,1,24,1,1,1,26.3,-281.9,7.24,0.9,3344,0,2167,1.73
AGO179-25,AGO179-25-S5,AGO179,AGOGO,Moore Swab,5,2023-01-12T00:00:00Z,2,24.13,27,1,Kwasi Eliyah Blacksmith/Polytank,2,1,1,24,1,1,1,26.3,-281.9,7.24,0.9,3344,0,2167,1.73
AGO179-25,AGO179-25-S6,AGO179,AGOGO,Moore Swab,6,2023-01-27T00:00:00Z,2,21.37,25.12,1,Kwasi Eliyah Blacksmith/Polytank,2,1,1,24,1,1,1,26.3,-281.9,7.24,0.9,3344,0,2167,1.73
AGO179-26,AGO179-26-G1,AGO179,AGOGO,Grab,1,2022-07-12T00:00:00Z,2,24.67,34.69,0,Greater Triumph ministry,2,1,2,24,2,1,1,27.9,6.4,7.78,102.7,937,0,60,0.39
AGO179-26,AGO179-26-G2,AGO179,AGOGO,Grab,2,2022-09-20T00:00:00Z,2,27.01,39.08,0,Greater Triumph ministry,2,1,2,24,2,1,1,27.9,6.4,7.78,102.7,937,0,60,0.39
AGO179-26,AGO179-26-G3,AGO179,AGOGO,Grab,3,2022-10-11T00:00:00Z,2,24.41,0,0,Greater Triumph ministry,2,1,2,24,2,1,1,27.9,6.4,7.78,102.7,937,0,60,0.39
AGO179-26,AGO179-26-G4,AGO179,AGOGO,Grab,4,2022-11-08T00:00:00Z,2,27.99,0,0,Greater Triumph ministry,2,1,2,24,2,1,1,27.9,6.4,7.78,102.7,937,0,60,0.39
AGO179-26,AGO179-26-G5,AGO179,AGOGO,Grab,5,2023-01-12T00:00:00Z,2,21.65,39.28,0,Greater Triumph ministry,2,1,2,24,2,1,1,27.9,6.4,7.78,102.7,937,0,60,0.39
AGO179-26,AGO179-26-G6,AGO179,AGOGO,Grab,6,2023-01-26T00:00:00Z,2,24.18,0,0,Greater Triumph ministry,2,1,2,24,2,1,1,27.9,6.4,7.78,102.7,937,0,60,0.39
AGO179-26,AGO179-26-S1,AGO179,AGOGO,Moore Swab,1,2022-07-12T00:00:00Z,2,24.35,24.37,1,Greater Triumph ministry,2,1,2,24,2,1,1,27.9,6.4,7.78,102.7,937,0,60,0.39
AGO179-26,AGO179-26-S2,AGO179,AGOGO,Moore Swab,2,2022-09-20T00:00:00Z,2,24.31,23.45,1,Greater Triumph ministry,2,1,2,24,2,1,1,27.9,6.4,7.78,102.7,937,0,60,0.39
AGO179-26,AGO179-26-S3,AGO179,AGOGO,Moore Swab,3,2022-11-08T00:00:00Z,2,25.45,25.77,1,Greater Triumph ministry,2,1,2,24,2,1,1,27.9,6.4,7.78,102.7,937,0,60,0.39
AGO179-26,AGO179-26-S4,AGO179,AGOGO,Moore Swab,4,2023-01-12T00:00:00Z,2,24.4,24.28,1,Greater Triumph ministry,2,1,2,24,2,1,1,27.9,6.4,7.78,102.7,937,0,60,0.39
AGO179-26,AGO179-26-S5,AGO179,AGOGO,Moore Swab,5,2023-01-12T00:00:00Z,2,24.4,31.52,1,Greater Triumph ministry,2,1,2,24,2,1,1,27.9,6.4,7.78,102.7,937,0,60,0.39
AGO179-26,AGO179-26-S6,AGO179,AGOGO,Moore Swab,6,2023-01-26T00:00:00Z,2,22.27,25.62,1,Greater Triumph ministry,2,1,2,24,2,1,1,27.9,6.4,7.78,102.7,937,0,60,0.39
AGO179-37,AGO179-37-G1,AGO179,AGOGO,Grab,1,2022-07-29T00:00:00Z,2,24.63,0,0,Concrete Bridge Near CAC,2,1,1,24,1,1,1,29.9,-224.8,7.37,1.6,2227,0,1446,1.13
AGO179-37,AGO179-37-G2,AGO179,AGOGO,Grab,2,2022-08-17T00:00:00Z,1,27.36,0,0,Concrete Bridge Near CAC,2,1,1,24,1,1,1,29.9,-224.8,7.37,1.6,2227,0,1446,1.13
AGO179-37,AGO179-37-G3,AGO179,AGOGO,Grab,3,2022-10-12T00:00:00Z,1,24.26,34.56,0,Concrete Bridge Near CAC,2,1,1,24,1,1,1,29.9,-224.8,7.37,1.6,2227,0,1446,1.13
AGO179-37,AGO179-37-G4,AGO179,AGOGO,Grab,4,2022-11-08T00:00:00Z,2,24.07,29.36,0,Concrete Bridge Near CAC,2,1,1,24,1,1,1,29.9,-224.8,7.37,1.6,2227,0,1446,1.13
AGO179-37,AGO179-37-G5,AGO179,AGOGO,Grab,5,2023-01-12T00:00:00Z,2,21.05,34.32,0,Concrete Bridge Near CAC,2,1,1,24,1,1,1,29.9,-224.8,7.37,1.6,2227,0,1446,1.13
AGO179-37,AGO179-37-G6,AGO179,AGOGO,Grab,6,2023-01-26T00:00:00Z,2,20.14,36.21,0,Concrete Bridge Near CAC,2,1,1,24,1,1,1,29.9,-224.8,7.37,1.6,2227,0,1446,1.13
AGO179-37,AGO179-37-S1,AGO179,AGOGO,Moore Swab,1,2022-07-29T00:00:00Z,2,26.07,31.8,0,Concrete Bridge Near CAC,2,1,1,24,1,1,1,29.9,-224.8,7.37,1.6,2227,0,1446,1.13
AGO179-37,AGO179-37-S2,AGO179,AGOGO,Moore Swab,2,2022-08-17T00:00:00Z,1,24.59,23.8,0,Concrete Bridge Near CAC,2,1,1,24,1,1,1,29.9,-224.8,7.37,1.6,2227,0,1446,1.13
AGO179-37,AGO179-37-S3,AGO179,AGOGO,Moore Swab,3,2022-10-12T00:00:00Z,1,24.74,25.87,0,Concrete Bridge Near CAC,2,1,1,24,1,1,1,29.9,-224.8,7.37,1.6,2227,0,1446,1.13
AGO179-37,AGO179-37-S4,AGO179,AGOGO,Moore Swab,4,2022-11-08T00:00:00Z,1,24.06,22.13,1,Concrete Bridge Near CAC,2,1,1,24,1,1,1,29.9,-224.8,7.37,1.6,2227,0,1446,1.13
AGO179-37,AGO179-37-S5,AGO179,AGOGO,Moore Swab,5,2023-01-13T00:00:00Z,1,27.31,29.32,0,Concrete Bridge Near CAC,2,1,1,24,1,1,1,29.9,-224.8,7.37,1.6,2227,0,1446,1.13
AGO179-37,AGO179-37-S6,AGO179,AGOGO,Moore Swab,6,2023-01-26T00:00:00Z,1,21.57,20.87,0,Concrete Bridge Near CAC,2,1,1,24,1,1,1,29.9,-224.8,7.37,1.6,2227,0,1446,1.13
AGO182-23,AGO182-23-G1,AGO182,AGOGO,Grab,1,2022-07-11T00:00:00Z,2,22.77,0,0,E.G Pharmacy,2,1,1,24,2,1,1,23.75,-326,7.37,19.5,4214,0,2739,2.23
AGO182-23,AGO182-23-G2,AGO182,AGOGO,Grab,2,2022-09-22T00:00:00Z,1,23.51,34.16,0,E.G Pharmacy,2,1,1,24,2,1,1,23.75,-326,7.37,19.5,4214,0,2739,2.23
AGO182-23,AGO182-23-G3,AGO182,AGOGO,Grab,3,2022-10-12T00:00:00Z,2,23.25,28.01,0,E.G Pharmacy,2,1,1,24,2,1,1,23.75,-326,7.37,19.5,4214,0,2739,2.23
AGO182-23,AGO182-23-G4,AGO182,AGOGO,Grab,4,2022-11-09T00:00:00Z,2,23.15,33.03,0,E.G Pharmacy,2,1,1,24,2,1,1,23.75,-326,7.37,19.5,4214,0,2739,2.23
AGO182-23,AGO182-23-G5,AGO182,AGOGO,Grab,5,2023-01-19T00:00:00Z,2,22.62,27.01,0,E.G Pharmacy,2,1,1,24,2,1,1,23.75,-326,7.37,19.5,4214,0,2739,2.23
AGO182-23,AGO182-23-G6,AGO182,AGOGO,Grab,6,2023-02-02T00:00:00Z,2,21.67,32.32,0,E.G Pharmacy,2,1,1,24,2,1,1,23.75,-326,7.37,19.5,4214,0,2739,2.23
AGO182-23,AGO182-23-S1,AGO182,AGOGO,Moore Swab,1,2022-07-11T00:00:00Z,1,24.08,30.47,0,E.G Pharmacy,2,1,1,24,2,1,1,23.75,-326,7.37,19.5,4214,0,2739,2.23
AGO182-23,AGO182-23-S2,AGO182,AGOGO,Moore Swab,2,2022-09-22T00:00:00Z,1,25.6,27.64,1,E.G Pharmacy,2,1,1,24,2,1,1,23.75,-326,7.37,19.5,4214,0,2739,2.23
AGO182-23,AGO182-23-S3,AGO182,AGOGO,Moore Swab,3,2022-10-12T00:00:00Z,1,25.22,23.97,1,E.G Pharmacy,2,1,1,24,2,1,1,23.75,-326,7.37,19.5,4214,0,2739,2.23
AGO182-23,AGO182-23-S4,AGO182,AGOGO,Moore Swab,4,2022-11-09T00:00:00Z,1,23.74,28.01,0,E.G Pharmacy,2,1,1,24,2,1,1,23.75,-326,7.37,19.5,4214,0,2739,2.23
AGO182-23,AGO182-23-S5,AGO182,AGOGO,Moore Swab,5,2023-01-19T00:00:00Z,2,23.48,28.21,0,E.G Pharmacy,2,1,1,24,2,1,1,23.75,-326,7.37,19.5,4214,0,2739,2.23
AGO182-23,AGO182-23-S6,AGO182,AGOGO,Moore Swab,6,2023-02-02T00:00:00Z,2,22.38,30.67,0,E.G Pharmacy,2,1,1,24,2,1,1,23.75,-326,7.37,19.5,4214,0,2739,2.23
AGO183-05,AGO183-05-G1,AGO183,AGOGO,Grab,1,2022-07-15T00:00:00Z,1,25.22,31.18,0,Ayeforo Fast Food,2,1,1,24,1,1,1,26.4,-251.2,7.54,1.6,2985,0,1951,1.56
AGO183-05,AGO183-05-G2,AGO183,AGOGO,Grab,2,2022-09-23T00:00:00Z,1,23.41,31.2,0,Ayeforo Fast Food,2,1,1,24,1,1,1,26.4,-251.2,7.54,1.6,2985,0,1951,1.56
AGO183-05,AGO183-05-G3,AGO183,AGOGO,Grab,3,2022-11-15T00:00:00Z,1,22.4,29.23,0,Ayeforo Fast Food,2,1,1,24,1,1,1,26.4,-251.2,7.54,1.6,2985,0,1951,1.56
AGO183-05,AGO183-05-G4,AGO183,AGOGO,Grab,4,2023-01-11T00:00:00Z,2,22.63,23.36,0,Ayeforo Fast Food,2,1,1,24,1,1,1,26.4,-251.2,7.54,1.6,2985,0,1951,1.56
AGO183-05,AGO183-05-S5,AGO183,AGOGO,Grab,5,2022-10-18T00:00:00Z,1,22.4,26.23,0,Ayeforo Fast Food,2,1,1,24,1,1,1,26.4,-251.2,7.54,1.6,2985,0,1951,1.56
AGO183-05,AGO183-05-G6,AGO183,AGOGO,Grab,6,2023-01-25T00:00:00Z,1,20.28,31.15,1,Ayeforo Fast Food,2,1,1,24,1,1,1,26.4,-251.2,7.54,1.6,2985,0,1951,1.56
AGO183-05,AGO183-05-S1,AGO183,AGOGO,Moore Swab,1,2022-07-15T00:00:00Z,2,23.58,21.66,1,Ayeforo Fast Food,2,1,1,24,1,1,1,26.4,-251.2,7.54,1.6,2985,0,1951,1.56
AGO183-05,AGO183-05-S2,AGO183,AGOGO,Moore Swab,2,2022-09-23T00:00:00Z,2,29.11,22.45,1,Ayeforo Fast Food,2,1,1,24,1,1,1,26.4,-251.2,7.54,1.6,2985,0,1951,1.56
AGO183-05,AGO183-05-S3,AGO183,AGOGO,Moore Swab,3,2022-10-18T00:00:00Z,1,22.4,25.66,0,Ayeforo Fast Food,2,1,1,24,1,1,1,26.4,-251.2,7.54,1.6,2985,0,1951,1.56
AGO183-05,AGO183-05-S4,AGO183,AGOGO,Moore Swab,4,2022-10-18T00:00:00Z,1,23.72,23,0,Ayeforo Fast Food,2,1,1,24,1,1,1,26.4,-251.2,7.54,1.6,2985,0,1951,1.56
AGO183-05,AGO183-05-S5,AGO183,AGOGO,Moore Swab,5,2022-11-15T00:00:00Z,1,23.48,24.2,0,Ayeforo Fast Food,2,1,1,24,1,1,1,26.4,-251.2,7.54,1.6,2985,0,1951,1.56
AGO183-05,AGO183-05-S6,AGO183,AGOGO,Moore Swab,6,2023-01-25T00:00:00Z,1,22.04,33.27,0,Ayeforo Fast Food,2,1,1,24,1,1,1,26.4,-251.2,7.54,1.6,2985,0,1951,1.56
AGO183-36,AGO183-36-G1,AGO183,AGOGO,Grab,1,2022-07-28T00:00:00Z,2,29.8,0,0,Russia Stores opp the point B.S,2,1,1,24,1,1,1,26.6,-153,7.33,1.5,1577,0,1024,0.77
AGO183-36,AGO183-36-G2,AGO183,AGOGO,Grab,2,2022-09-22T00:00:00Z,1,23.57,32.9,0,Russia Stores opp the point B.S,2,1,1,24,1,1,1,26.6,-153,7.33,1.5,1577,0,1024,0.77
AGO183-36,AGO183-36-G3,AGO183,AGOGO,Grab,3,2022-10-13T00:00:00Z,2,23.9,33.08,0,Russia Stores opp the point B.S,2,1,1,24,1,1,1,26.6,-153,7.33,1.5,1577,0,1024,0.77
AGO183-36,AGO183-36-G4,AGO183,AGOGO,Grab,4,2022-11-10T00:00:00Z,2,23.19,30.38,0,Russia Stores opp the point B.S,2,1,1,24,1,1,1,26.6,-153,7.33,1.5,1577,0,1024,0.77
AGO183-36,AGO183-36-G5,AGO183,AGOGO,Grab,5,2023-01-19T00:00:00Z,2,22.6,31.66,0,Russia Stores opp the point B.S,2,1,1,24,1,1,1,26.6,-153,7.33,1.5,1577,0,1024,0.77
AGO183-36,AGO183-36-G6,AGO183,AGOGO,Grab,6,2023-02-02T00:00:00Z,2,19.78,0,0,Russia Stores opp the point B.S,2,1,1,24,1,1,1,26.6,-153,7.33,1.5,1577,0,1024,0.77
AGO183-36,AGO183-36-S1,AGO183,AGOGO,Moore Swab,1,2022-07-28T00:00:00Z,1,24.73,28.82,0,Russia Stores opp the point B.S,2,1,1,24,1,1,1,26.6,-153,7.33,1.5,1577,0,1024,0.77
AGO183-36,AGO183-36-S2,AGO183,AGOGO,Moore Swab,2,2022-09-22T00:00:00Z,1,26.61,29.03,0,Russia Stores opp the point B.S,2,1,1,24,1,1,1,26.6,-153,7.33,1.5,1577,0,1024,0.77
AGO183-36,AGO183-36-S3,AGO183,AGOGO,Moore Swab,3,2022-10-13T00:00:00Z,1,24.99,25.67,0,Russia Stores opp the point B.S,2,1,1,24,1,1,1,26.6,-153,7.33,1.5,1577,0,1024,0.77
AGO183-36,AGO183-36-S4,AGO183,AGOGO,Moore Swab,4,2022-11-10T00:00:00Z,1,23.92,20.95,0,Russia Stores opp the point B.S,2,1,1,24,1,1,1,26.6,-153,7.33,1.5,1577,0,1024,0.77
AGO183-36,AGO183-36-S5,AGO183,AGOGO,Moore Swab,5,2023-01-19T00:00:00Z,2,23.23,28.11,0,Russia Stores opp the point B.S,2,1,1,24,1,1,1,26.6,-153,7.33,1.5,1577,0,1024,0.77
AGO183-36,AGO183-36-S6,AGO183,AGOGO,Moore Swab,6,2023-02-02T00:00:00Z,2,21.9,29.76,0,Russia Stores opp the point B.S,2,1,1,24,1,1,1,26.6,-153,7.33,1.5,1577,0,1024,0.77
AGO187-10,AGO187-10-G1,AGO187,AGOGO,Grab,1,2022-07-20T00:00:00Z,2,24.72,34.83,0,Opposite Capacity Junction,2,1,1,24,1,1,1,26.59,-173.1,7.32,1.7,2812,0,1826,1.44
AGO187-10,AGO187-10-G2,AGO187,AGOGO,Grab,2,2022-09-30T00:00:00Z,1,22.13,33.66,0,Opposite Capacity Junction,2,1,1,24,1,1,1,26.59,-173.1,7.32,1.7,2812,0,1826,1.44
AGO187-10,AGO187-10-G3,AGO187,AGOGO,Grab,3,2022-10-21T00:00:00Z,1,24.64,33.72,0,Opposite Capacity Junction,2,1,1,24,1,1,1,26.59,-173.1,7.32,1.7,2812,0,1826,1.44
AGO187-10,AGO187-10-G4,AGO187,AGOGO,Grab,4,2022-11-23T00:00:00Z,2,20.8,34.31,0,Opposite Capacity Junction,2,1,1,24,1,1,1,26.59,-173.1,7.32,1.7,2812,0,1826,1.44
AGO187-10,AGO187-10-G5,AGO187,AGOGO,Grab,5,2022-12-23T00:00:00Z,2,20.56,34.43,0,Opposite Capacity Junction,2,1,1,24,1,1,1,26.59,-173.1,7.32,1.7,2812,0,1826,1.44
AGO187-10,AGO187-10-G6,AGO187,AGOGO,Grab,6,2023-01-24T00:00:00Z,2,22.4,31.1,0,Opposite Capacity Junction,2,1,1,24,1,1,1,26.59,-173.1,7.32,1.7,2812,0,1826,1.44
AGO187-10,AGO187-10-S1,AGO187,AGOGO,Moore Swab,1,2022-07-20T00:00:00Z,1,22.28,24.52,0,Opposite Capacity Junction,2,1,1,24,1,1,1,26.59,-173.1,7.32,1.7,2812,0,1826,1.44
AGO187-10,AGO187-10-S2,AGO187,AGOGO,Moore Swab,2,2022-09-30T00:00:00Z,1,24.84,26.24,0,Opposite Capacity Junction,2,1,1,24,1,1,1,26.59,-173.1,7.32,1.7,2812,0,1826,1.44
AGO187-10,AGO187-10-S3,AGO187,AGOGO,Moore Swab,3,2022-10-21T00:00:00Z,1,22.15,22.88,0,Opposite Capacity Junction,2,1,1,24,1,1,1,26.59,-173.1,7.32,1.7,2812,0,1826,1.44
AGO187-10,AGO187-10-S4,AGO187,AGOGO,Moore Swab,4,2022-11-23T00:00:00Z,2,27.71,26.9,0,Opposite Capacity Junction,2,1,1,24,1,1,1,26.59,-173.1,7.32,1.7,2812,0,1826,1.44
AGO187-10,AGO187-10-S5,AGO187,AGOGO,Moore Swab,5,2022-12-23T00:00:00Z,2,22.08,23.92,0,Opposite Capacity Junction,2,1,1,24,1,1,1,26.59,-173.1,7.32,1.7,2812,0,1826,1.44
AGO187-10,AGO187-10-S6,AGO187,AGOGO,Moore Swab,6,2023-01-24T00:00:00Z,1,22.4,27.1,0,Opposite Capacity Junction,2,1,1,24,1,1,1,26.59,-173.1,7.32,1.7,2812,0,1826,1.44
AGO188-12,AGO188-12-G1,AGO188,AGOGO,Grab,1,2022-07-20T00:00:00Z,2,25.73,31.57,0,Bridge behind Apostolic Church,2,1,2,24,1,1,1,29.5,-288.2,7.42,1.1,2670,0,1734,1.37
AGO188-12,AGO188-12-G2,AGO188,AGOGO,Grab,2,2022-09-28T00:00:00Z,2,24.75,34.95,0,Bridge behind Apostolic Church,2,1,2,24,1,1,1,29.5,-288.2,7.42,1.1,2670,0,1734,1.37
AGO188-12,AGO188-12-G3,AGO188,AGOGO,Grab,3,2022-10-20T00:00:00Z,2,24.72,35.28,1,Bridge behind Apostolic Church,2,1,2,24,1,1,1,29.5,-288.2,7.42,1.1,2670,0,1734,1.37
AGO188-12,AGO188-12-G4,AGO188,AGOGO,Grab,4,2022-11-17T00:00:00Z,2,25.48,29.45,1,Bridge behind Apostolic Church,2,1,2,24,1,1,1,29.5,-288.2,7.42,1.1,2670,0,1734,1.37
AGO188-12,AGO188-12-G5,AGO188,AGOGO,Grab,5,2022-12-23T00:00:00Z,2,20.57,32.3,0,Bridge behind Apostolic Church,2,1,2,24,1,1,1,29.5,-288.2,7.42,1.1,2670,0,1734,1.37
AGO188-12,AGO188-12-G6,AGO188,AGOGO,Grab,6,2023-01-24T00:00:00Z,2,20.34,27.61,1,Bridge behind Apostolic Church,2,1,2,24,1,1,1,29.5,-288.2,7.42,1.1,2670,0,1734,1.37
AGO188-12,AGO188-12-S1,AGO188,AGOGO,Moore Swab,1,2022-07-20T00:00:00Z,2,22.54,18.5,1,Bridge behind Apostolic Church,2,1,2,24,1,1,1,29.5,-288.2,7.42,1.1,2670,0,1734,1.37
AGO188-12,AGO188-12-G2,AGO188,AGOGO,Moore Swab,2,2022-09-28T00:00:00Z,2,25.57,22.43,1,Bridge behind Apostolic Church,2,1,2,24,1,1,1,29.5,-288.2,7.42,1.1,2670,0,1734,1.37
AGO188-12,AGO188-12-S3,AGO188,AGOGO,Moore Swab,3,2022-10-20T00:00:00Z,2,23.4,30.89,1,Bridge behind Apostolic Church,2,1,2,24,1,1,1,29.5,-288.2,7.42,1.1,2670,0,1734,1.37
AGO188-12,AGO188-12-S4,AGO188,AGOGO,Moore Swab,4,2022-11-17T00:00:00Z,2,23.14,25.25,0,Bridge behind Apostolic Church,2,1,2,24,1,1,1,29.5,-288.2,7.42,1.1,2670,0,1734,1.37
AGO188-12,AGO188-12-S5,AGO188,AGOGO,Moore Swab,5,2022-12-23T00:00:00Z,2,20.95,20.07,0,Bridge behind Apostolic Church,2,1,2,24,1,1,1,29.5,-288.2,7.42,1.1,2670,0,1734,1.37
AGO188-12,AGO188-12-S6,AGO188,AGOGO,Moore Swab,6,2023-01-24T00:00:00Z,1,21.14,28.03,1,Bridge behind Apostolic Church,2,1,2,24,1,1,1,29.5,-288.2,7.42,1.1,2670,0,1734,1.37
AGO189-06,AGO189-06-G1,AGO189,AGOGO,Grab,1,2022-07-18T00:00:00Z,1,24.01,0,0,Old police station,2,1,1,24,2,1,1,26.65,-285.8,7.24,1.6,4304,0.05,2789,2.27
AGO189-06,AGO189-06-G2,AGO189,AGOGO,Grab,2,2022-09-23T00:00:00Z,2,22.63,37.68,0,Old police station,2,1,1,24,2,1,1,26.65,-285.8,7.24,1.6,4304,0.05,2789,2.27
AGO189-06,AGO189-06-G3,AGO189,AGOGO,Grab,3,2022-10-18T00:00:00Z,1,25.06,34.1,1,Old police station,2,1,1,24,2,1,1,26.65,-285.8,7.24,1.6,4304,0.05,2789,2.27
AGO189-06,AGO189-06-G4,AGO189,AGOGO,Grab,4,2022-11-15T00:00:00Z,2,25.86,0,0,Old police station,2,1,1,24,2,1,1,26.65,-285.8,7.24,1.6,4304,0.05,2789,2.27
AGO189-06,AGO189-06-G5,AGO189,AGOGO,Grab,5,2023-01-11T00:00:00Z,2,21.23,35.95,0,Old police station,2,1,1,24,2,1,1,26.65,-285.8,7.24,1.6,4304,0.05,2789,2.27
AGO189-06,AGO189-06-G6,AGO189,AGOGO,Grab,6,2023-01-25T00:00:00Z,1,20.91,0,1,Old police station,2,1,1,24,2,1,1,26.65,-285.8,7.24,1.6,4304,0.05,2789,2.27
AGO189-06,AGO189-06-S1,AGO189,AGOGO,Moore Swab,1,2022-07-18T00:00:00Z,1,24.74,24.04,1,Old police station,2,1,1,24,2,1,1,26.65,-285.8,7.24,1.6,4304,0.05,2789,2.27
AGO189-06,AGO189-06-S2,AGO189,AGOGO,Moore Swab,2,2022-09-23T00:00:00Z,1,24.09,28.91,0,Old police station,2,1,1,24,2,1,1,26.65,-285.8,7.24,1.6,4304,0.05,2789,2.27
AGO189-06,AGO189-06-S3,AGO189,AGOGO,Moore Swab,3,2022-10-18T00:00:00Z,2,23.48,29.78,1,Old police station,2,1,1,24,2,1,1,26.65,-285.8,7.24,1.6,4304,0.05,2789,2.27
AGO189-06,AGO189-06-S4,AGO189,AGOGO,Moore Swab,4,2022-11-15T00:00:00Z,2,22.91,35.06,0,Old police station,2,1,1,24,2,1,1,26.65,-285.8,7.24,1.6,4304,0.05,2789,2.27
AGO189-06,AGO189-06-S5,AGO189,AGOGO,Moore Swab,5,2023-01-11T00:00:00Z,2,23.32,0,0,Old police station,2,1,1,24,2,1,1,26.65,-285.8,7.24,1.6,4304,0.05,2789,2.27
AGO192-24,AGO192-24-G1,AGO192,AGOGO,Grab,1,2022-07-13T00:00:00Z,1,28.15,38.89,0,New page Soccer Centre,2,1,1,24,1,1,1,23.25,15.7,7.74,10.5,2788,0,1810,1.43
AGO192-24,AGO192-24-G2,AGO192,AGOGO,Grab,2,2022-09-20T00:00:00Z,2,23.55,33.64,1,New page Soccer Centre,2,1,1,24,1,1,1,23.25,15.7,7.74,10.5,2788,0,1810,1.43
AGO192-24,AGO192-24-G3,AGO192,AGOGO,Grab,3,2022-10-13T00:00:00Z,1,23.7,31.04,0,New page Soccer Centre,2,1,1,24,1,1,1,23.25,15.7,7.74,10.5,2788,0,1810,1.43
AGO192-24,AGO192-24-G4,AGO192,AGOGO,Grab,4,2022-11-09T00:00:00Z,2,24.44,0,0,New page Soccer Centre,2,1,1,24,1,1,1,23.25,15.7,7.74,10.5,2788,0,1810,1.43
AGO192-24,AGO192-24-G5,AGO192,AGOGO,Grab,5,2023-01-13T00:00:00Z,2,21.36,26.22,0,New page Soccer Centre,2,1,1,24,1,1,1,23.25,15.7,7.74,10.5,2788,0,1810,1.43
AGO192-24,AGO192-24-G6,AGO192,AGOGO,Grab,6,2023-02-01T00:00:00Z,2,19.04,36.02,0,New page Soccer Centre,2,1,1,24,1,1,1,23.25,15.7,7.74,10.5,2788,0,1810,1.43
AGO192-24,AGO192-24-S1,AGO192,AGOGO,Moore Swab,1,2022-07-13T00:00:00Z,1,22.49,22.03,0,New page Soccer Centre,2,1,1,24,1,1,1,23.25,15.7,7.74,10.5,2788,0,1810,1.43
AGO192-24,AGO192-24-S2,AGO192,AGOGO,Moore Swab,2,2022-09-20T00:00:00Z,2,23.42,24.27,1,New page Soccer Centre,2,1,1,24,1,1,1,23.25,15.7,7.74,10.5,2788,0,1810,1.43
AGO192-24,AGO192-24-S4,AGO192,AGOGO,Moore Swab,4,2022-11-09T00:00:00Z,2,24.03,29.51,0,New page Soccer Centre,2,1,1,24,1,1,1,23.25,15.7,7.74,10.5,2788,0,1810,1.43
AGO192-24,AGO192-24-S5,AGO192,AGOGO,Moore Swab,5,2023-01-13T00:00:00Z,2,22.63,24.66,1,New page Soccer Centre,2,1,1,24,1,1,1,23.25,15.7,7.74,10.5,2788,0,1810,1.43
AGO192-24,AGO192-24-S6,AGO192,AGOGO,Moore Swab,6,2023-02-01T00:00:00Z,2,21.75,23.59,0,New page Soccer Centre,2,1,1,24,1,1,1,23.25,15.7,7.74,10.5,2788,0,1810,1.43
AGO195-19,AGO195-19-G1,AGO195,AGOGO,Grab,1,2022-07-08T00:00:00Z,1,23.5,32.92,0,Assembly residence annex (Mfifirem),2,2,1,24,2,1,1,25,96.7,7.81,80.1,824,0,536,0.35
AGO195-19,AGO195-19-G2,AGO195,AGOGO,Grab,2,2022-09-22T00:00:00Z,1,27.16,0,0,Assembly residence annex (Mfifirem),2,2,1,24,2,1,1,25,96.7,7.81,80.1,824,0,536,0.35
AGO195-19,AGO195-19-G3,AGO195,AGOGO,Grab,3,2022-10-14T00:00:00Z,2,25.32,0,0,Assembly residence annex (Mfifirem),2,2,1,24,2,1,1,25,96.7,7.81,80.1,824,0,536,0.35
AGO195-19,AGO195-19-G4,AGO195,AGOGO,Grab,4,2022-11-11T00:00:00Z,2,25.17,36.51,0,Assembly residence annex (Mfifirem),2,2,1,24,2,1,1,25,96.7,7.81,80.1,824,0,536,0.35
AGO195-19,AGO195-19-G5,AGO195,AGOGO,Grab,5,2023-01-13T00:00:00Z,2,24.99,0,0,Assembly residence annex (Mfifirem),2,2,1,24,2,1,1,25,96.7,7.81,80.1,824,0,536,0.35
AGO195-19,AGO195-19-G6,AGO195,AGOGO,Grab,6,2023-01-27T00:00:00Z,2,23.57,0,0,Assembly residence annex (Mfifirem),2,2,1,24,2,1,1,25,96.7,7.81,80.1,824,0,536,0.35
AGO195-19,AGO195-19-S1,AGO195,AGOGO,Moore Swab,1,2022-07-08T00:00:00Z,2,27.8,34.74,1,Assembly residence annex (Mfifirem),2,2,1,24,2,1,1,25,96.7,7.81,80.1,824,0,536,0.35
AGO195-19,AGO195-19-S2,AGO195,AGOGO,Moore Swab,2,2022-09-22T00:00:00Z,2,31.84,19.68,1,Assembly residence annex (Mfifirem),2,2,1,24,2,1,1,25,96.7,7.81,80.1,824,0,536,0.35
AGO195-19,AGO195-19-S3,AGO195,AGOGO,Moore Swab,3,2022-10-14T00:00:00Z,1,24.51,28.16,1,Assembly residence annex (Mfifirem),2,2,1,24,2,1,1,25,96.7,7.81,80.1,824,0,536,0.35
AGO195-19,AGO195-19-S4,AGO195,AGOGO,Moore Swab,4,2022-11-11T00:00:00Z,2,23.96,21.39,0,Assembly residence annex (Mfifirem),2,2,1,24,2,1,1,25,96.7,7.81,80.1,824,0,536,0.35
